x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
71.15343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.12313,252.89307,575.45987,597.79343,550.11833,544.51015,651.54342,622.56412,296.37692
42.3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48502,389.85323,697.63494,766.96409,801.99924,806.09408,851.47967,862.65819,579.58792
88.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.60689,301.56191,546.10517,753.67033,846.67537,887.69107,893.17591,923.37351,627.47631
103.89699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.87146,388.43556,792.20387,848.55061,878.15673,863.10112,881.59695,656.27114,417.37743
83.66971,7.65624,7.77641,7.82208,7.79425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.68297,453.59789,788.106,952.34669,902.9059,892.22695,974.2845,1020.43175,741.65274
117.55447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48078,186.63988,376.14753,520.60375,647.78333,879.81421,953.75731,976.97774,684.00095
122.72237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44786,202.62894,306.32958,344.37842,372.29599,382.69964,350.83269,296.39477,264.06308
82.11625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53952,86.3293,295.08759,449.57808,573.17615,570.28809,561.1458,450.94358,183.8789
28.36762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13498,59.48608,121.33743,292.87217,489.05047,563.28999,547.15947,514.29072,308.4248
55.67749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48605,612.20086,972.21698,972.73066,929.02578,881.14672,866.05721,946.34267,659.27789
138.12935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.48797,382.53313,588.97329,579.01158,760.74213,771.16293,806.77435,949.3678,622.28075
113.18415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8781,519.02584,778.53209,527.6878,480.50418,589.94505,507.42913,714.40328,488.47694
165.04895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34764,647.56047,990.3969,965.60151,902.68287,839.53939,788.21648,784.81137,511.07162
98.94641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.30409,351.04022,650.06026,686.08261,598.59168,613.2522,591.24833,568.32826,448.31103
101.81031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53094,674.70496,1029.54922,1044.01602,929.51549,980.21097,1021.47788,991.8457,724.4817
137.06539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7214,585.48146,928.78629,794.39035,721.49937,659.68848,289.37806,114.32223,69.0754
36.70075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.65879,370.51206,608.54557,623.60028,583.03658,540.19043,589.85061,724.05268,679.33055
199.28618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91076,239.22649,458.56325,431.75018,518.31169,605.97969,494.29092,490.10315,294.27224
141.91265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68664,52.91455,97.54265,157.50788,266.36284,337.92961,321.02284,183.33586,84.63362
18.01223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08046,42.49993,97.00963,256.10823,356.33349,387.70016,353.31427,208.16662,69.71577
16.38099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.47117,336.67106,697.71077,909.33828,773.44247,769.98147,724.24407,725.16647,448.3685
101.72991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.10416,234.80707,621.28802,872.65527,831.67312,826.56166,778.1729,697.71098,331.5155
88.73271,3.48465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36619,262.1072,440.56988,597.515,717.49913,778.21196,880.73787,852.2295,613.94609
153.21901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.26151,250.81042,579.06364,692.37722,739.84661,825.37663,936.68167,970.80424,806.30317
253.21089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05698,248.58831,563.46693,565.6021,633.99207,824.00719,849.91607,844.79541,577.6241
