x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1210.9714,420.7682,6.24114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.00485,1211.48494,1320.20115,1471.51072,1391.05007,1405.27276,1452.86166,1538.28996,1548.94359,1500.58838
1223.22214,437.04931,6.89125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.12226,1257.79329,1545.80397,1523.45933,1488.52024,1401.8861,1469.42208,1484.49995,1542.06989,1517.96522
1230.96532,376.71049,4.10608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09008,383.51947,1288.67296,1581.97174,1596.53857,1403.62357,1308.31426,1154.35749,1199.12288,1421.7779,1317.53889
933.51839,322.05697,6.72281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70134,408.61013,1265.44186,1563.29483,1531.9425,1382.54599,1282.72845,1350.84992,1166.62726,1314.43435,1181.91324
785.78245,185.93282,9.04812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02622,401.68284,1270.64326,1564.07526,1586.18066,1575.14953,1557.78021,1549.37174,1554.3864,1559.58782,1535.04575
1313.14132,498.63932,10.89486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51758,457.93398,1297.33547,1569.23841,1603.25872,1599.615,1579.49554,1591.19862,1581.53937,1532.159,1545.53592
1279.90198,506.28853,13.35052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13807,456.56012,1318.97075,1511.19994,1501.16689,1596.93734,1577.49405,1576.95935,1521.74029,1466.84474,1348.99323
861.91132,487.20768,18.65561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43497,511.63533,1339.9737,1521.48263,1562.76366,1569.4643,1532.63435,1527.96886,1428.47259,1469.27339,1325.24468
1146.89312,517.50208,20.34939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47018,441.33475,1183.86439,1465.57717,1570.16609,1626.47811,1602.76583,1611.01048,1619.51495,1616.06527,1550.09701
1369.80985,571.12724,19.78367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59389,558.99235,1176.50003,1532.04087,1471.88383,1555.47005,1498.63559,1485.5248,1499.88902,1552.66895,1539.11617
1339.68721,550.50443,15.97008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42276,571.17741,1278.3252,1425.10744,1511.96051,1495.30663,1411.60602,1483.38764,1492.5572,1349.05532,1300.15053
1167.01882,547.69535,17.62229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48629,556.3437,1373.56768,1574.68892,1609.84603,1611.27121,1585.15339,1404.59084,1448.24971,1390.22566,1086.42394
683.26884,458.23806,19.12453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59407,580.22456,1381.57813,1579.0963,1595.33153,1610.25629,1598.28525,1603.19805,1604.79425,1614.99915,1576.95248
1371.46821,585.6016,27.78726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42058,568.00296,1321.76329,1529.42971,1500.28323,1503.19137,1485.13491,1460.7009,1366.27951,1273.30003,1248.59297
1170.75227,488.23141,24.74086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22798,616.53079,1371.88958,1537.79388,1557.67413,1109.17338,1269.04703,1532.00972,1546.15389,1548.47891,1498.51311
1335.55646,603.48301,30.78305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.10514,643.54666,1417.93023,1592.96232,1626.25731,1632.49339,1620.39373,1585.98593,1550.29123,1578.74362,1526.26652
1342.45979,603.62587,31.68538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72805,627.05938,1319.83783,1487.53207,1558.35075,1559.78703,1554.11041,1557.83515,1554.95946,1547.98044,1520.98475
1326.84961,589.95496,33.07867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.45656,696.96786,1380.09347,1524.92186,1550.97195,1553.52575,1544.75217,1543.89129,1539.93509,1534.91727,1510.58902
1350.79721,660.85517,39.07571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.32782,675.1667,1364.98654,1505.24429,1541.96632,1543.77336,1538.05167,1531.59186,1537.68793,1549.69569,1521.67725
1345.71959,661.73371,40.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.70279,701.80903,1285.37941,1421.57546,1496.80712,1487.0696,1470.11982,1434.38307,1399.6771,1530.05669,1523.65381
1337.64266,649.04496,41.83305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17228,551.11966,1269.2827,1553.56664,1599.52764,1621.92745,1593.57521,1612.94463,1597.60787,1605.24255,1547.30724
1331.0574,624.08431,42.09769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96969,692.49457,1398.48049,1568.67074,1575.50604,1528.47786,1566.07289,1592.56356,1598.25659,1595.20265,1560.10799
